Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,No. Unique PER,No. Unique LOC,No. Unique ORG,N_WORDS
2062.a1.txt,1213.483,1415.73,483.146,449.438,1,2,0,890
2063.a1.txt,1447.903,1502.03,811.908,568.336,0,4,1,739
2064.a1.txt,1360.104,1450.777,556.995,556.995,0,2,0,772
2065.a1.txt,1190.798,1380.244,690.122,663.058,0,1,0,739
2066.a1.txt,1412.067,1347.882,1001.284,731.707,0,3,0,779
2067.a1.txt,1192.661,1376.147,550.459,576.671,0,1,0,763
2068.a1.txt,1480.519,1324.675,597.403,545.455,0,5,0,770
2069.a1.txt,1404.358,1368.039,823.245,520.581,0,1,0,826
2070.a1.txt,1141.199,1257.253,715.667,618.956,0,3,1,517
2071.a1.txt,1043.689,1529.126,703.883,655.34,1,4,0,824
2073.a1.txt,850.48,1234.568,617.284,987.654,2,1,1,729
2074.a1.txt,1412.214,979.644,865.14,903.308,2,14,4,786
2075.a1.txt,1264.612,1137.088,637.62,637.62,1,5,3,941
3001.a1.txt,1182.573,1390.041,746.888,560.166,3,0,0,482
3002.a1.txt,1446.078,1250.0,1053.922,563.725,0,1,0,408
3003.a1.txt,1478.439,1067.762,965.092,739.22,2,1,1,487
3005.a1.txt,1412.037,1712.963,648.148,555.556,1,1,0,432
3011.a1.txt,1943.794,1030.445,819.672,468.384,0,5,0,427
3012.a1.txt,1343.612,1409.692,704.846,726.872,0,4,0,454
3013.a1.txt,1059.322,1271.186,656.78,677.966,3,3,0,472
3015.a1.txt,1578.947,1487.414,732.265,572.082,0,0,0,437
3018.a1.txt,1350.711,1208.531,781.991,734.597,0,0,0,422
3020.a1.txt,1290.323,1247.312,408.602,731.183,0,1,1,465
3023.a1.txt,1111.111,1346.154,641.026,598.291,0,0,1,468
3026.a1.txt,1617.978,1146.067,741.573,853.933,2,0,0,445
3027.a1.txt,1383.538,1260.946,788.091,560.42,0,3,0,571
3028.a1.txt,1404.806,1275.416,850.277,591.497,0,0,2,541
3035.a1.txt,1272.727,1018.182,636.364,472.727,4,3,3,550
3036.a1.txt,1467.89,1490.826,573.394,550.459,0,0,0,436
3038.a1.txt,1448.98,1346.939,836.735,448.98,0,0,0,490
3039.a1.txt,1635.22,1320.755,817.61,817.61,0,0,0,318
3040.a1.txt,1168.091,1737.892,940.171,655.271,0,0,0,351
3041.a1.txt,1077.844,1287.425,718.563,389.222,0,7,0,334
3042.a1.txt,1386.861,1167.883,894.161,602.19,0,3,0,548
3044.a1.txt,1475.096,977.011,766.284,804.598,0,4,1,522
3045.a1.txt,1124.744,1411.043,633.947,408.998,0,4,0,489
3062.a1.txt,1466.165,1484.962,639.098,563.91,0,4,2,532
3063.a1.txt,1402.062,1051.546,618.557,309.278,0,3,3,485
3064.a1.txt,1543.34,1395.349,676.533,676.533,0,3,0,473
3065.a1.txt,1575.492,1269.147,525.164,393.873,0,5,1,457
